馃審锝滃ぎ瑙嗛閬�,#genre#
缁芥斁鐨勭敓鍛�1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/87145268893a47cd8fc9cda530eee111/1200.m3u8
缁芥斁鐨勭敓鍛�2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7b6ed77c03224d298a72a8311fcf10a7/1200.m3u8
缁芥斁鐨勭敓鍛�3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/aea0ef5ea21c40dea948d723d823a5fb/1200.m3u8
缁芥斁鐨勭敓鍛�4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/fbb3d1d6ae37458e84f574881778ac7c/1200.m3u8
缇庨鐨�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9debd40527e34471bdfbe1212aa198d7/1200.m3u8
鑰€鐪肩殑鐧界嫯瀹舵棌1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/07c3395ee5da4f789937372657ab980a/1200.m3u8
鑰€鐪肩殑鐧界嫯瀹舵棌2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3989c3f3416745438c4bc20abeae51ae/1200.m3u8
鑰€鐪肩殑鐧界嫯瀹舵棌3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e0efcf1181234f2dabef87db65bcdec0/1200.m3u8
鑱槑鐨勫缓绛戝笀,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d04a550f19ac42869d7b4d3f5f9246b2/1200.m3u8
鑷劧鐣屽ゥ杩愬啝鍐�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7b968e9b50984d598d96c6fc5af40b4c/1200.m3u8
鑺辫惫鏌旀儏,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/96712ee30d144f21a0566f3c1b2fbc56/1200.m3u8
鑽夊師涓夊法澶�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2bdc779138bb4235b20a5155e40fa7c8/1200.m3u8
鑽夊師涓婄殑澶х尗鐜嬪浗,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e98eed67d3164ec0a2f5a9215693f7a8/1200.m3u8
鑽夊師涔嬬帇涓婃垬鍦�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/bfb6917b29ea413c89e8ed8fa6e2a6ab/1200.m3u8
鑽夊師鐙瓙鐨勬垙鍓ц垶鍙�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/93fde1242f50415faa6da2dd5da9105b/1200.m3u8
鑽夊師鐙瓙鐨勬垙鍓ц垶鍙�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c5b600bcb2c44c44b56e9afdb5243a07/1200.m3u8
鑽掗噹閲岀殑鍛煎敜,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/de55f16b130042b19472ef89e184d719/1200.m3u8
钀岀嫍璇炵敓璁�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0f68b16f162c493c8d82a57135f16da0/1200.m3u8
铏庡濡堢埍(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/6855ee238c9c4e9893ff342b7dbe5a2b/1200.m3u8
铏庡濡堢埍(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9b07324b869c457e80531b72e979ee1a/1200.m3u8
铔囩被澶ц鍥�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/414f84230ced4696af656a112385b72c/1200.m3u8
铚ヨ湸瀹夎韩鐏北宀�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0c3c388b10ad4cf78f312c6d6620f1e0/1200.m3u8
铚ヨ湸瀹夎韩鐏北宀�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5043f9b708fe443fb9207e26da903218/1200.m3u8
铻冭煿宀涙捣鎴�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d0137f4e9adc44a7856c7288fe8ca3d2/1200.m3u8
铻冭煿宀涙捣鎴�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d784a777f3dd42b3b73be06858b71197/1200.m3u8
琚瘝鐙嫰鏁戠殑灏忚椹�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ba95e1a983584925887c11306f83ccf8/1200.m3u8
琚瘝鐙嫰鏁戠殑灏忚椹�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8e655ba0c751468b9d18f3020133571f/1200.m3u8
瑙掗┈骞歌繍鍎�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/40c883e3f4c441d08422ce49aec61644/1200.m3u8
瑙掗┈骞歌繍鍎�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/67b7d65e3b3e4b509e314e65937ef369/1200.m3u8
璞瑰褰撳(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/984cda8d35d544658fbd96b417bdea1f/1200.m3u8
璞瑰褰撳(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/33343249dabd4dcfaeb64da7ab7fe061/1200.m3u8
璧板嚭鍖呭洿鍦�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/38fc4f8e379445aeab6098b9ece0aa2a/1200.m3u8
璧拌繘鐙楃殑涓栫晫,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/25c049869a174f5fa5806e57a2c376bd/1200.m3u8
瓒呭嚒鐚庢墜,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/77d5ca903f0948ad8c5ec57e49b3cc95/1200.m3u8
瓒呭嚒鐚庢墜,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8bd3d27314fd431a84d8443c2fdc8b02/1200.m3u8
瓒呯骇鐙瓙瀹舵棌,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f689bc846e93479898d8dcbdffad9744/1200.m3u8
瓒呯骇鐙瓙缇ょ殑鏁呬簨(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1c0a25fcb5564e02a435ec33fbdc4888/1200.m3u8
瓒呯骇鐙瓙缇ょ殑鏁呬簨(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8986640e9a3f43be9ffe66f0feb41f72/1200.m3u8
瓒呯骇鐚鍔�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8d952bbdd6cc4e6abf9df153bc18e927/1200.m3u8
瓒崇悆瓒呯骇鐚庨鑰�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4d0dc6b22b8e48efa4a984ec990a4faf/1200.m3u8
瓒崇悆瓒呯骇鐚庨鑰�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d7aec4db75da469d915a5dd7a0fb3d70/1200.m3u8
杈ｅ甯﹀▋璁�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8fd303fc08454c3497673fa40ced6284/1200.m3u8
杩涘寲涓殑鍖楁瀬鐔�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/caf316bd282e4bfdbbd36bac2514c428/1200.m3u8
杩借釜鍏界帇,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/93dfcb01bd634370bc211fc7484854ec/1200.m3u8
杩介€愮殑娓告垙,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/34459ad5d340461daab2f453d485833d/1200.m3u8
閫熷害涓庣敓瀛�(浜�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9953caf767b04ae782540c8ac53eaaa4/1200.m3u8
閫熷害涓庣敓瀛�1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1cc83ec8b9b44794b63e1a249b9fb2fb/1200.m3u8
閫熷害涓庣敓瀛�2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/31abc302978f45df9c4e8aaa3972d599/1200.m3u8
閫熷害涓庣敓瀛�3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/570d9ce8d39d4ede9a26ae6de4d28f54/1200.m3u8
閫熷害涓庣敓瀛�4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f37b1966271f4527a581ed9275c34f7c/1200.m3u8
閫熷害澶ф瘮鎷�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2746acf40172425180162fc3a316416b/1200.m3u8
閫熷害澶ф瘮鎷�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d2e5439b8a9c4b53970e5c3b0eee9abd/1200.m3u8
閬ㄦ父娴峰簳涓や竾閲�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/31d0363fb3714ce4b916790aa7da22db/1200.m3u8
閮藉競閲岀殑涓涙灄(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2e2e0e875d624196af0488f6b07bb2e0/1200.m3u8
閮藉競閲岀殑涓涙灄(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9f79dac568844de8813e682b280efb4f/1200.m3u8
閮藉競閲岀殑閲庣敓瀹跺洯(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/03770b0594d44f289ce91022fe37a7bf/1200.m3u8
閮藉競閲岀殑閲庣敓瀹跺洯(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/06ca0e5a61624f11987ba99dc9a8ed64/1200.m3u8
閲庢€х敓瀛樼绫�1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7c8a682e6c5749b19d375b0c562f4c87/1200.m3u8
閲庢€х敓瀛樼绫�2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b95862f403d5404f87114f6a651119e6/1200.m3u8
閲庢€х殑鍙敜1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ce41c579b0c84ada982b79073028d116/1200.m3u8
閲庢€х殑鍙敜2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/24514b1197ea46b9a443121f5e19f535/1200.m3u8
閲庢€х殑鍙敜3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9a6b5b4568574867933091059ff57680/1200.m3u8
閲庢€х殑榄呭姏1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2f83cd6f217c48e8abb8064f430bc93a/1200.m3u8
閲庢€х殑榄呭姏2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/091f7f7dfce34c0d83bcd93c0b58dc07/1200.m3u8
閲庢€х編娲�(浜�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/58a370a91cbf49858c18e6d72007d12e/1200.m3u8
閲庢€х編娲�1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d1a92d87e2c74de7a799141e5e89eb3b/1200.m3u8
閲庢€х編娲�2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2e902191f2524bc198a656db71791080/1200.m3u8
閲庢€х編娲�3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1156d95bcf554d0e9df1688e8a6fd55d/1200.m3u8
閲庢€х編娲�3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4cb2ce54e7e047a99c772d3874f4c916/1200.m3u8
閲庢€х編娲�4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5dcd2b749aae4e7e973271f124e83fb1/1200.m3u8
閲庣嫍瀹舵棌浼犱笘涔嬬埍,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/dc4007615a124e29827b16bec3885db5/1200.m3u8
閲庣敓涓栫晫绔炴妧鍦�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/11ac06bbb4f0426fbc4c7b3bfd864b3f/1200.m3u8
閲庣敓涓栫晫绔炴妧鍦�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/bf683b66c36343599bcad10516c58274/1200.m3u8
閲庣敓鐧界嫯(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/a9a5e806d97d41f5827532f1cb3f9afa/1200.m3u8
閲庣敓鐧界嫯(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1e405a3890d3497d80df5351ad30f169/1200.m3u8
閲庣敓鐧界嫯(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/aa5594a7d44b42768d0b4f2fa3e3651d/1200.m3u8
閲戣焙澶鐨勬晠浜�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5b71afacb8eb442d9d4a5844d3ceca15/1200.m3u8
闀滃ご閲岀殑鐪熺浉1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/df70034b3a4243bd888d18b8b877787d/1200.m3u8
闄╁姹傜敓,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3f41478fa1f24606bc1bad4725df7b59/1200.m3u8
闄╁姹傜敓鐨勫皬娌抽┈(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4b24374adc24487db8c9d5ac5d037079/1200.m3u8
闄╁姹傜敓鐨勫皬娌抽┈(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5c22e195021d49b8bc5868147fdc3139/1200.m3u8
闅愮鐜嬪浗閲岀殑濂囪抗1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e2094de08292490db17c29ec299b4bc2/1200.m3u8
闅愮鐜嬪浗閲岀殑濂囪抗2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1cee8d6ac393418e887420a6e1d54b6e/1200.m3u8
闅愮鐜嬪浗閲岀殑濂囪抗3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2fe654a3cadf4838bb34ea18441378e8/1200.m3u8
闅愮鐜嬪浗閲岀殑濂囪抗4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/953467196a854ed786f7e3521579f1f6/1200.m3u8
闅愮鐨勬捣楝ｈ湧鐜嬪浗,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b7af80d20f06401989879c44eaf865e8/1200.m3u8
闆勯鍐嶈捣,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b9176a8a35c94c37ade29708eed40190/1200.m3u8
闆ㄥ鐙釜,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c1af227765174580bb3ad5c641f4dfd1/1200.m3u8
闆ㄦ灄瀹堟姢鐨勭瀵�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/18aecd7b1b064f3692f80ce6906895d5/1200.m3u8
闆ㄦ灄瀹堟姢鐨勭瀵�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/084be96dbd124ac499afc25eb1e4d63d/1200.m3u8
闆府鐨勭敓瀛樹箣鑸�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/722362cb57a74028804e0413141a1866/1200.m3u8
闆府鐨勯涓姯钑�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4ee145f174a8464fb624c4ae62992b1c/1200.m3u8
闈炲嚒铏庡コ鐜�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2e657776c024445b83a0554d71773c0b/1200.m3u8
闈炲嚒铏庡コ鐜�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2c7ecbc0033049efa1946472214eeae3/1200.m3u8
闈炲悓涓€鑸殑鍙嬭皧,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/fc5b68979baa47e6ab90db7e78b43364/1200.m3u8
闈炴床姘寸墰鎴樼嫯缇�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/945ab75be37f46c984dade1efb742b00/1200.m3u8
闈炴床姘寸墰鎴樼嫯缇�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/76d3b3c55eaf44b198ceb0f456f41416/1200.m3u8
闈炴床閲庢斁璁″垝2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/21ff76c2151743f983d8f67d3cc7231d/1200.m3u8
闈炴床閲庢斁璁″垝3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/234631821d1343b086ed272be364d861/1200.m3u8
闈炴床閲庢斁璁″垝4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/28f6148101924fadb0f1cab6017801fe/1200.m3u8
闈炴床閲庣嫍瀹舵棌,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2e64ec647a314b74b27ebc7f6bb985f2/1200.m3u8
棰嗗吇涓€鍙疇鐗╃嫍,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ec7ccf71d6544387afbfc956f4c29ceb/1200.m3u8
楂樹釜瀛愬垢杩愬効,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0ea3dbe589a34258b6109229223de234/1200.m3u8
楝ｈ湧鐢熷瓨鏀荤暐,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ae22dffaf28f496584fc581ab72fab9c/1200.m3u8
槌勯奔鍑烘捣,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7bdf23a599b44a7c8308684cbb789da0/1200.m3u8
槌勯奔鐜嬫紓娴佽,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8da4a365db75455cb0c15bd7681b57fc/1200.m3u8
榛戠尒鐚╃殑涓涙灄娉曞垯,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/05ff5278105445e1a9d5651372faf47e/1200.m3u8
榫欏閲岀殑濂囧紓鍔ㄧ墿,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3528163c6b7d4a48b09b24027351ccf7/1200.m3u8

馃惎锝滃皯鍎垮姩鐢�,#genre#
榛戣帗鍔ㄧ敾,http://111.40.196.35/PLTV/88888888/224/3221225628/index.m3u8
榛戣帗鍔ㄧ敾,http://39.134.67.198/PLTV/88888888/224/3221225529/index.m3u8
榛戣帗鍔ㄧ敾,http://39.134.67.4/PLTV/88888888/224/3221225529/index.m3u8
榛戣帗鍔ㄧ敾,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/1.m3u8
榛戣帗鍔ㄧ敾,http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/1.m3u8
榛戣帗鍔ㄧ敾,http://39.134.67.226/PLTV/88888888/224/3221225529/index.m3u8
榛戣帗鍔ㄧ敾,http://39.134.65.179/PLTV/88888888/224/3221225529/1.m3u8
榛戣帗鍔ㄧ敾,http://39.134.65.177/PLTV/88888888/224/3221225529/1.m3u8
榛戣帗鍔ㄧ敾,http://39.134.65.175/PLTV/88888888/224/3221225529/1.m3u8
榛戣帗鍔ㄧ敾,http://39.134.65.166/PLTV/88888888/224/3221225529/1.m3u8
榛戣帗鍔ㄧ敾,http://39.134.65.173/PLTV/88888888/224/3221225529/1.m3u8
榛戣帗鍔ㄧ敾,http://39.135.138.58:18890/PLTV/88888888/224/3221225672/index.m3u8
閲戦拱鍗￠€�,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
鍖椾含鍗￠叿,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
浼樻极鍗￠€�,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
鍝堝搱鐐姩,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
鍢変匠鍗￠€�,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
鍝堝搱鐐姩,http://112.25.48.13/live/program/live/hhxdhd/4000000/mnf.m3u8
鍝堝搱鐐姩,http://183.207.255.188/live/program/live/hhxdhd/4000000/mnf.m3u8
鍝堝搱鐐姩,http://183.207.255.188/live/program/live/xdkt/1300000/mnf.m3u8
閲戦拱鍗￠€�,http://223.151.51.27:85/tsfile/live/1016_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
鏉窞灏戝効,http://hms403nc1880172791.live.aikan.miguvideo.com/wh7f454c46tw2117141557_-1207487654/PLTV/88888888/224/3221229316/index.m3u8
涓崕灏忓綋瀹�,http://txtest-xp2p.p2p.huya.com/1449588921-1449588921-6225937008338927616-2789274526-10057-A-0-1.xs
鐚拰鑰侀紶,http://txtest-xp2p.p2p.huya.com/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.xs
灏忕尓浣╁,http://baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8
鍝嗗暒A姊�2,http://txtest-xp2p.p2p.huya.com/1524418078-1524418078-6547325790441177088-3048959612-10057-A-0-1.xs
鎴愰緳鍘嗛櫓璁�,http://txtest-xp2p.p2p.huya.com/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.xs
鍔ㄧ敾灏忓搧,http://txtest-xp2p.p2p.huya.com/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.xs
鐙瓙鐜嬪浗,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
鍊掗湁鐗圭唺,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
浜戞湹濡堝,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
鐔婂ぇ鐔婁簩,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
鐔婂ぇ杩囧勾,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
鐚緺鑻遍泟,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0f03b08bc7b042358144617000fd2931/1200.m3u8
鍖椾含鍗￠叿灏戝効,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8?zbeid
鍖椾含灏戝効,http://111.59.189.40:8445/tsfile/live/1015_1.m3u8
鍊掗湁鐔�,http://118.26.120.37:55336/tslive/c54_lb_140_600_t10/c54_lb_140_600_t10.m3u8?key=0f2a06793124310bccc587b5da61b57da
鍔ㄧ敾鐢靛奖,http://118.26.120.36:55336/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?key=0b292c335e5837e94f25985f7c35b1efe
鍔ㄧ敾灏忓ぉ鍦�,http://118.26.120.34:55336/tslive/c55_lb_139_600_t10/c55_lb_139_600_t10.m3u8?key=0f2a06793124310bc475d77d809f3ab51
鍎挎瓕澶у叏,http://118.26.120.23:55336/tslive/c57_lb_242_600_t10/c57_lb_242_600_t10.m3u8?key=0f2a06793124310bc8499ebf63370c51a
鍙嶈浆鏄熺悆,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
绂忓窞灏戝効,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
绂忓窞灏戝効,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8?zfud
鍝堝搱鐐姩,http://39.135.138.59:18890/PLTV/88888910/224/3221225720/index.m3u8
CCTV-14灏戝効,http://111.40.196.38/PLTV/88888888/224/3221225573/index.m3u8
14鍙板皯鍎�,http://123.6.9.146/live/jz-cctv-14/live.m3u8?zyangd
濂ョ壒鏇�,http://118.26.120.35:55336/tslive/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8?key=0b292c335e5837e94abe4b846218bbc95
瀹濆疂宸村＋,http://118.26.120.35:55336/tslive/c55_lb_153_720P_t10/c55_lb_153_720P_t10.m3u8?key=0b292c335e5837e947f9409c59228f3e6
瀹濆疂璇惧爞,http://118.26.120.23:55336/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key=0b292c335e5837e94abaa8d3135e83ce3
娌冲寳灏戝効绉戞暀,http://live6.plus.hebtv.com/sekjx/hd/live.m3u8?zhebd
榛戦緳姹熷皯鍎�,http://39.134.65.145/PLTV/88888888/224/3221226002/1.m3u8?zheild
鍢変匠鍗￠€�,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226193/index.m3u8
姹熻タ灏戝効瀹跺涵,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls?zjiangxd
閲戦拱鍗￠€�,http://183.207.249.5:80/PLTV/4/224/3221226303/index.m3u8?
閲戦拱鍗￠€�,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8
鐚拰鑰侀紶,http://118.26.120.23:55336/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
鍚嶈礊鎺㈡煰鍗�,http://118.26.120.23:55336/tslive/c54_lb_157_600_t10/c54_lb_157_600_t10.m3u8?key=0b292c335e5837e948e91dd5d11efa525
鍗椾含灏戝効,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd
鍗椾含灏戝厭,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
浜插瓙鍚挋,http://118.26.120.23:55336/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key=0f2a06793124310bc21adebc9f02a9735
绔ュ勾缁忓吀,http://118.26.120.23:55336/tslive/c57_lb_211_600_t10/c57_lb_211_600_t10.m3u8?key=0f2a06793124310bce6ba95fc0ac76131
鐜╁叿涔愬洯,http://118.26.120.37:55336/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key=051d9240247766709d65dde3fcd5cd7bb
灏忕尓浣╁瘎,http://118.26.120.23:55336/tslive/c53_lb_78_600_t10/c53_lb_78_600_t10.m3u8?key=0b292c335e5837e94a815c2c45ffe0057
浼樻极鍗￠€�,http://183.207.249.15:80/PLTV/4/224/3221225933/index.m3u8?
娴欐睙灏戝効,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
娴欐睙灏戝効,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
娴欐睙灏戝効,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
娴欐睙灏戝効,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&amp;t=1577153787
鏄庢槦瀹濆疂,http://txtest-xp2p.p2p.huya.com/1423782096-1423782096-6115097538950332416-2847687648-10057-A-0-1.xs

馃摎锝滅┖涓鍫�,#genre#
绌轰腑璇惧爞涓€骞寸骇,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkyinj/1300000/mnf.m3u8
